start	end	speaker	wconfidence	text
3757308	3757504	B	0.93273	within
3757542	3757648	B	0.99854	an
3757654	3757964	B	0.97908	inert
3758012	3758272	B	1.0	world
3758326	3759120	B	0.73754	setting.
3760020	3760624	B	1.0	And
3760742	3761420	B	1.0	D
3761590	3761972	B	0.54233	is
3762026	3762630	B	0.76325	like
3763320	3764260	B	0.9857	potentially
3766760	3767124	B	1.0	the
3767162	3767556	B	0.99998	computer
3767658	3768560	B	0.67932	engineer's
3768640	3769540	B	0.76113	classical
3770360	3771024	B	0.80077	dream
3771072	3771284	B	0.99999	or
3771322	3772336	B	0.76247	Asymptote,
3772528	3772836	B	1.0	which
3772858	3772996	B	0.96519	is
3773018	3773252	B	0.53578	like
3773306	3773476	B	1.0	all
3773498	3773696	B	0.99	the
3773738	3774040	B	0.83995	data
3774110	3774296	B	0.99992	going
3774318	3774504	B	0.99999	through
3774542	3774696	B	1.0	the
3774718	3775124	B	0.99793	USB
3775172	3775668	B	0.66821	cable
3775764	3776072	B	0.99985	is
3776126	3776730	B	0.99986	just
3777100	3777512	B	0.99994	being
3777566	3778132	B	0.948	perfectly
3778196	3779300	B	0.65675	noiselessly
3779460	3780520	B	0.99664	received.
3781180	3781496	B	0.99	And
3781518	3781656	B	0.99982	then
3781678	3781864	B	0.99998	we
3781902	3782152	B	0.99997	also
3782206	3782472	B	0.99981	get
3782526	3783130	B	0.98403	these
3783900	3784264	B	1.0	B
3784302	3784504	B	1.0	and
3784542	3785080	B	1.0	C
3785230	3786200	B	0.99983	cases.
3787020	3787720	B	0.9973	But
3787870	3788232	B	1.0	A
3788286	3788456	B	0.99981	is
3788478	3788568	B	0.99407	kind
3788574	3788648	B	1.0	of
3788654	3788776	B	0.99946	like
3788798	3788936	B	1.0	the
3788958	3789616	B	0.43442	inert
3789748	3790430	B	0.99995	world.
3791600	3792108	B	0.99	D
3792194	3792444	B	0.96214	is
3792482	3792732	B	0.99392	like
3792786	3793390	B	1.0	the
3793920	3794380	B	0.99998	perfect
3794450	3795112	B	0.9058	communication
3795176	3795500	B	0.99995	channel
3795570	3795708	B	1.0	and
3795714	3795836	B	0.99927	then
3795858	3795996	B	1.0	to
3796018	3796204	B	0.99985	connect
3796242	3796396	B	0.99851	it
3796418	3796556	B	0.99981	just
3796578	3796716	B	1.0	to
3796738	3797336	B	0.72673	Friston's
3797368	3797656	B	0.94139	concept
3797688	3797836	B	1.0	of
3797858	3798296	B	0.9969	generalized
3798328	3799096	B	0.61755	synchrony.
3799208	3799436	B	0.99987	As
3799458	3799608	B	0.97705	we've
3799624	3799768	B	0.99925	talked
3799794	3799984	B	0.50421	about
3800022	3800224	B	1.0	many
3800262	3800608	B	0.99997	times,
3800694	3801196	B	0.99558	generalized
3801228	3801980	B	0.51773	synchrony
3802060	3802476	B	0.51695	doesn't
3802508	3803040	B	1.0	mean
3803190	3804204	B	0.8389	lockstep.
3804332	3804672	B	1.0	Two
3804726	3805040	B	0.99987	agents
3805110	3805296	B	0.99993	could
3805318	3805676	B	0.99985	reduce
3805708	3805904	B	1.0	their
3805942	3806572	B	0.92811	uncertainty
3806636	3806864	B	1.0	about
3806902	3807056	B	1.0	each
3807078	3807552	B	0.55084	other,
3807686	3807984	B	1.0	not
3808022	3808176	B	0.99999	by
3808198	3808384	B	0.99999	doing
3808422	3808576	B	1.0	the
3808598	3808832	B	0.68117	same
3808886	3809104	B	0.99998	thing
3809142	3809296	B	0.86	at
3809318	3809504	B	0.99999	every
3809542	3809744	B	0.97699	time
3809782	3810176	B	0.98641	step,
3810278	3810640	B	0.67047	but
3810710	3810944	B	0.99999	for
3810982	3811292	B	0.99999	example
3811366	3811604	B	0.99991	by
3811642	3811844	B	0.99959	turn
3811882	3812420	B	0.51413	taking.
3812570	3812836	B	1.0	And
3812858	3812948	B	1.0	I
3812954	3813172	B	0.99995	think
3813226	3813444	B	0.99999	that
3813482	3813780	B	0.92028	points
3813850	3814084	B	0.96	the
3814122	3814660	B	0.99998	way
3814810	3815124	B	1.0	to
3815162	3815316	B	1.0	how
3815338	3815524	B	0.99999	we
3815562	3815908	B	0.99999	get
3815994	3816512	B	0.99891	reduction
3816576	3816756	B	1.0	of
3816778	3817504	B	0.86772	variational
3817552	3817812	B	0.99999	free
3817866	3818276	B	0.99998	energy,
3818378	3818816	B	0.46771	reduction
3818848	3818996	B	1.0	of
3819018	3819456	B	0.60177	prediction
3819488	3819744	B	0.80574	error,
3819792	3820224	B	0.99897	surprise
3820272	3820436	B	1.0	and
3820458	3820596	B	1.0	so
3820618	3821190	B	0.55283	on
3821640	3822390	B	0.99999	without
3823820	3824376	B	0.9995	especially
3824478	3825012	B	0.96962	spatial
3825076	3825556	B	0.92288	temporal
3825588	3826116	B	0.97696	enmeshment,
3826148	3826344	B	1.0	but
3826382	3826536	B	0.99998	not
3826558	3827188	B	0.63485	necessarily
3827284	3827928	B	0.99993	even
3828094	3828884	B	0.99978	informational
3828932	3829780	B	0.99998	identity
3829940	3831012	B	0.92446	enmeshment.
3831156	3831464	B	1.0	Because
3831502	3831656	B	0.99999	you
3831678	3831768	B	0.99992	could
3831774	3831944	B	0.93849	have
3831982	3832136	B	1.0	two
3832158	3832392	B	0.99999	things
3832446	3832664	B	1.0	that
3832702	3832904	B	0.99999	through
3832942	3833144	B	1.0	their
3833182	3834040	B	0.99998	alignment
3834380	3835128	B	0.82803	become
3835294	3836010	B	0.65752	actually
3836380	3837744	B	0.99996	differentiated
3837892	3838156	B	1.0	and
3838178	3838364	B	0.9509	that
3838402	3838652	B	0.99994	could
3838706	3839224	B	0.99864	increase
3839272	3839484	B	0.52	the
3839522	3839912	B	0.99748	mutual
3839976	3840540	B	0.99999	information
3840690	3841052	B	0.99999	between
3841106	3841324	B	1.0	two
3841362	3842136	B	0.90062	metronomes.
3842248	3842476	B	1.0	Not
3842498	3842636	B	0.99999	just
3842658	3842748	B	1.0	to
3842754	3842876	B	1.0	have
3842898	3843084	B	0.99998	them
3843122	3843324	B	0.99992	going
3843362	3843468	B	0.99998	in
3843474	3843596	B	0.99	the
3843618	3843852	B	1.0	same
3843906	3844632	B	0.99973	direction,
3844776	3845084	B	0.64575	but
3845122	3845276	B	0.87	to
3845298	3845484	B	0.99999	have
3845522	3845724	B	0.99999	them
3845762	3846252	B	0.99996	going
3846386	3846684	B	0.99999	in
3846722	3847176	B	0.99672	opposite
3847208	3847992	B	0.99999	directions.
3848136	3848396	B	0.85	The
3848418	3848788	B	1.0	mutual
3848824	3849120	B	0.9076	information
3849190	3849376	B	0.9286	in
3849398	3849536	B	1.0	those
3849558	3849744	B	0.99	two
3849782	3850332	B	0.99989	settings
3850396	3850624	B	0.63202	is
3850662	3850816	B	0.79834	going
3850838	3850928	B	1.0	to
3850934	3851104	B	0.99998	be
3851142	3851730	B	0.99995	high.
3852100	3852464	B	0.99999	So
3852502	3852668	B	0.99994	it's
3852684	3852816	B	0.99999	not
3852838	3852976	B	1.0	the
3852998	3853136	B	1.0	case
3853158	3853296	B	0.92968	that
3853318	3853724	B	0.81013	generalized
3853772	3854604	B	0.99676	synchrony
3854732	3855072	B	0.99999	means
3855126	3855730	B	0.99997	that
3856900	3857312	B	0.99999	things
3857366	3857824	B	0.88825	are
3857942	3858960	B	0.99917	becoming
3862680	3863700	B	0.37251	blurred.
3864920	3865236	B	0.99998	We
3865258	3865492	B	0.80212	could
3865546	3865956	B	0.99987	actually
3866058	3866420	B	0.99988	also
3866490	3866772	B	0.99999	have
3866826	3867616	B	0.99661	integrated
3867728	3868390	B	0.99999	information
3868760	3869510	B	1.0	through
3870360	3871380	B	0.99779	increased
3872680	3873940	B	0.99663	articulation,
3874300	3874664	B	0.99956	not
3874702	3875000	B	0.99999	just
3875070	3876040	B	0.99869	decreased.
3876620	3876936	B	1.0	And
3876958	3877530	B	0.65952	then
3878220	3878680	B	0.99999	life
3878750	3879076	B	0.99998	finds
3879108	3879208	B	1.0	a
3879214	3879432	B	1.0	way
3879486	3879656	B	0.99918	or
3879678	3880260	B	0.66613	cognition
3880340	3880676	B	0.99585	finds
3880708	3880856	B	0.98	a
3880878	3881450	B	0.99999	way.
3882060	3882424	B	0.99998	On
3882462	3882664	B	0.56943	this
3882702	3882996	B	0.80376	trade
3883028	3883224	B	0.9907	off
3883262	3883876	B	0.65226	frontier
3883988	3884696	B	1.0	of
3884878	3885224	B	1.0	in
3885262	3885464	B	0.99999	our
3885502	3886004	B	0.43756	pursuit
3886052	3886264	B	1.0	of
3886302	3887400	B	0.91105	unitarity,
3888060	3888472	B	0.99996	will
3888526	3889130	B	0.95658	we
3889740	3890660	B	0.99968	blur
3890820	3891144	B	1.0	to
3891182	3892100	B	0.99389	unify
3892260	3892584	B	0.99999	or
3892622	3892824	B	0.99994	will
3892862	3893160	B	0.89274	we
3893230	3894164	B	0.90253	differentiate
3894212	3894424	B	1.0	to
3894462	3895396	B	0.96686	unify?
3895588	3896040	B	0.99998	But
3896110	3896296	B	0.99999	those
3896318	3896456	B	0.99978	are
3896478	3896616	B	1.0	the
3896638	3896996	B	0.969	paths
3897028	3897224	B	0.99998	we
3897262	3897896	B	0.9998	have.
3898078	3898376	B	0.99932	We
3898398	3898860	B	0.9956	don't
3898980	3899312	B	0.99287	have
3899366	3899872	B	0.98	the
3900006	3900960	B	0.96396	backwards.
3903700	3904450	C	0.5325	Yeah,
3904820	3905328	C	0.5117	yeah,
3905414	3905664	C	0.88998	makes
3905702	3906290	C	0.93286	sense.
3913720	3914132	B	0.99211	Any
3914186	3914596	B	0.99997	other
3914698	3915104	B	0.8215	latter
3915152	3915940	B	0.94264	slides
3916280	3917220	B	0.81622	ender?
3917800	3918164	A	0.99931	No,
3918202	3918416	A	0.99968	that's
3918448	3919030	A	0.98908	it.
3919480	3919892	A	0.97736	So
3919946	3920272	A	0.55904	Chris
3920336	3920516	A	0.99996	made
3920538	3920676	A	1.0	a
3920698	3920884	A	0.99999	few
3920922	3921220	A	0.99986	more
3921290	3921696	A	0.998	remarks
3921728	3921876	A	0.91	at
3921898	3922036	A	1.0	the
3922058	3922244	A	0.99971	end
3922282	3922870	A	0.96004	about
3923580	3924520	A	0.99449	language
3925260	3926010	A	0.99891	here,
3926860	3927610	A	0.99999	but
3927980	3928344	A	0.49609	he
3928382	3928680	A	0.57631	mentioned
3928750	3929032	A	0.96839	that
3929086	3929396	A	0.99937	he's
3929428	3929528	A	0.99853	going
3929534	3929656	A	1.0	to
3929678	3930056	A	1.0	talk
3930158	3930424	A	0.72827	more
3930462	3930664	A	1.0	about
3930702	3930904	A	0.99999	this
3930942	3931048	A	0.99997	in
3931054	3931320	A	1.0	the
3931390	3931672	A	0.99974	coming
3931726	3932116	A	0.68248	lecture.
3932148	3932632	A	0.99979	So
3932766	3933076	A	0.95841	we'll
3933108	3933304	A	0.9997	just
3933342	3933448	A	0.99947	leave
3933454	3933576	A	0.99996	it
3933598	3933688	A	0.99932	up
3933694	3933816	A	1.0	to
3933838	3934410	A	0.99998	him.
3938650	3939494	B	0.99736	Yeah.
3939692	3940054	B	0.99998	There
3940092	3940246	B	0.99998	could
3940268	3940454	B	1.0	be
3940492	3940790	B	0.99999	some
3940860	3941480	B	0.99998	very
3942490	3943170	B	0.95323	powerful
3943250	3943494	B	1.0	and
3943532	3944120	B	0.99995	interesting
3945130	3946390	B	0.64102	linguistic
3947370	3948550	B	0.99597	opportunities
3950170	3950920	B	0.99998	for
3951630	3952650	B	0.82054	updating
3953470	3954170	B	0.65524	our
3954320	3955020	B	0.97461	speaking
3955790	3956154	B	1.0	to
3956192	3957050	B	0.99994	reflect
3957550	3957962	B	0.98606	what
3958016	3958234	B	0.99999	we
3958272	3958954	B	0.99986	are
3959152	3959900	B	0.99998	learning
3960430	3961180	B	0.99994	here.
3962590	3962906	B	1.0	I
3962928	3963126	B	0.99983	don't
3963158	3963366	B	1.0	know
3963408	3963566	B	0.99878	what
3963588	3963774	B	0.99999	those
3963812	3964538	B	0.87568	necessarily
3964634	3965280	B	0.99999	are,
3967410	3967822	B	0.8103	whether
3967876	3968522	B	0.99992	it's
3968666	3969070	B	0.86	a
3969140	3969834	B	0.76846	syntactic
3969882	3970094	B	0.65175	or
3970132	3970238	B	1.0	a
3970244	3970746	B	0.89496	semantic
3970778	3970974	B	1.0	thing
3971012	3971166	B	1.0	or
3971188	3971374	B	0.99999	whether
3971412	3971578	B	0.99998	it's
3971594	3971726	B	1.0	a
3971748	3972590	B	0.98612	narrative
3973010	3973760	B	0.99999	thing,
3974610	3975022	B	0.99999	but
3975076	3975294	B	1.0	how
3975332	3975690	B	1.0	to
3975780	3976420	B	0.48366	actually
3976790	3978050	B	0.95261	reenter
3978870	3979186	B	0.99999	some
3979208	3979346	B	1.0	of
3979368	3979602	B	1.0	these
3979656	3980702	B	0.99857	formalisms
3980766	3981282	B	0.99053	into
3981416	3982100	B	0.99998	our
3982870	3983618	B	0.99305	focus
3983784	3985090	B	0.99996	understanding
3986310	3986674	B	0.8597	could
3986712	3986914	B	0.99962	just
3986952	3987106	B	1.0	be
3987128	3987710	B	0.60762	immensely
3987790	3988490	B	0.99999	powerful
3988590	3989240	B	1.0	and
3990970	3991286	B	0.99997	we
3991308	3991494	B	0.9759	could
3991532	3991830	B	0.99999	have
3991900	3992086	B	1.0	a
3992108	3992294	B	1.0	lot
3992332	3992966	B	1.0	of
3993148	3994306	B	0.97082	integrity
3994498	3994902	B	1.0	between
3994956	3995126	B	1.0	the
3995148	3995602	B	0.95593	natural
3995666	3996470	B	0.99998	language
3996970	3997478	B	0.99979	way
3997564	3997862	B	0.93325	that
3997916	3998322	B	0.99997	potentially
3998386	3998662	B	0.63445	were
3998716	3999222	B	0.99979	already
3999356	3999746	B	0.99998	showing
3999778	4000262	B	1.0	up
4000396	4000742	B	1.0	for
4000796	4001670	B	0.99087	engagement
4002110	4002906	B	1.0	and
4003088	4003434	B	0.99992	some
4003472	4003674	B	1.0	of
4003712	4004154	B	0.99992	these
4004272	4005610	B	0.54401	formalisms
4006110	4006860	B	0.99634	that
4007550	4007914	B	0.99883	get
4007952	4008106	B	0.99	to
4008128	4008362	B	1.0	first
4008416	4009014	B	0.84565	principles
4009062	4009370	B	0.99997	about
4009440	4010262	B	0.99953	interacting
4010326	4011126	B	0.99834	entities
4011318	4011674	B	1.0	and
4011712	4012134	B	0.80511	boundary
4012182	4012566	B	0.9884	conditions
4012598	4012746	B	1.0	and
4012768	4012858	B	0.99998	all
4012864	4012986	B	1.0	of
4013008	4013580	B	0.99876	that.
4015490	4015994	B	0.98316	Dean,
4016042	4016206	B	0.99992	any
4016228	4017018	B	0.99666	penultimate
4017114	4017950	B	0.97806	thoughts?
4018450	4018766	C	0.99714	Not
4018788	4019454	C	0.98983	really.
4019652	4019978	C	0.95105	I'm
4019994	4020078	C	0.94542	going
4020084	4020158	C	1.0	to
4020164	4020286	C	0.99917	go
4020308	4020494	C	0.99969	back
4020532	4020734	C	1.0	and
4020772	4021022	C	0.73214	listen
4021076	4021294	C	0.99	to
4021332	4021920	C	0.91	the
4022770	4023098	C	0.47996	I'm
4023114	4023198	C	0.96935	going
4023204	4023326	C	0.99	to
4023348	4023486	C	0.99914	listen
4023508	4023646	C	1.0	to
4023668	4024074	C	0.93324	Chris's
4024122	4024394	C	0.99904	comments
4024442	4024702	C	0.84453	again
4024756	4024974	C	0.99999	about
4025012	4025166	C	0.99987	this
4025188	4025518	C	0.76314	common
4025604	4026238	C	0.99992	cause
4026404	4026734	C	1.0	and
4026772	4026926	C	1.0	the
4026948	4027146	C	0.99918	fine
4027188	4027566	C	0.86047	tuning
4027598	4028094	C	0.99996	assumption
4028142	4028354	C	1.0	and
4028392	4028642	C	0.99999	whether
4028696	4029006	C	0.97726	that's
4029038	4029186	C	0.99997	sort
4029208	4029780	C	1.0	of
4030230	4031054	C	0.96546	metaphorically,
4031102	4031266	C	0.81	a
4031288	4031726	C	0.97355	dialing
4031758	4031954	C	0.99958	in
4031992	4032580	C	0.99998	or
4033030	4033346	C	1.0	what
4033368	4033458	C	0.98906	he
4033464	4033682	C	0.99988	means
4033736	4034146	C	0.99999	exactly
4034248	4034706	C	0.99996	by
4034808	4035026	C	1.0	the
4035048	4035234	C	0.99999	fine
4035272	4035806	C	0.99995	tuning.
4035918	4036146	C	0.51407	In
4036168	4036306	C	1.0	the
4036328	4036702	C	0.88879	context
4036766	4036946	C	1.0	of
4036968	4037394	C	1.0	this
4037512	4038190	C	0.7746	conversation
4038270	4038994	C	0.99983	today,
4039192	4039518	C	0.99999	what
4039544	4039734	C	0.55349	you
4039772	4039974	C	0.99999	just
4040012	4040118	C	0.9985	kind
4040124	4040246	C	1.0	of
4040268	4040454	C	0.99997	said
4040492	4040742	C	0.99994	about
4040796	4040918	C	0.9999	are
4040924	4041046	C	0.99979	we
4041068	4041506	C	0.63919	dulling
4041538	4041782	C	0.99998	something
4041836	4042438	C	0.55509	here
4042604	4042934	C	0.99937	or
4042972	4043126	C	0.99955	are
4043148	4043334	C	0.91127	we
4043372	4043906	C	0.50674	sculpting
4043938	4044182	C	0.99997	something
4044236	4044406	C	1.0	to
4044428	4044614	C	1.0	make
4044652	4044854	C	0.99999	it
4044892	4045526	C	0.99987	more
4045708	4046790	C	0.58581	fittable?
4048010	4048418	C	0.79743	I'm
4048434	4048518	C	0.98562	going
4048524	4048598	C	1.0	to
4048604	4048918	C	0.99951	go
4049004	4049686	C	0.76936	now
4049868	4050406	C	0.92	and
4050508	4050726	C	1.0	go
4050748	4050946	C	1.0	back
4050988	4051242	C	1.0	and
4051296	4051562	C	0.99996	listen
4051616	4051786	C	1.0	to
4051808	4051946	C	0.99999	what
4051968	4052298	C	0.99989	he
4052384	4052646	C	0.96828	talks
4052678	4052874	C	0.99999	about
4052912	4053018	C	0.99999	in
4053024	4053146	C	1.0	terms
4053168	4053306	C	0.68	of
4053328	4053514	C	0.99988	fine
4053552	4053846	C	0.99992	tuning
4053878	4053978	C	1.0	and
4053984	4054538	C	0.99984	maybe
4054704	4055206	C	0.99999	update
4055238	4055434	C	0.99999	my
4055472	4055862	C	0.98705	priors
4055926	4056202	C	0.99994	around
4056256	4056860	C	0.92279	that.
4060670	4060986	B	1.0	And
4061008	4061098	B	0.61936	are
4061104	4061226	B	0.61525	there
4061248	4061482	B	0.99997	any
4061536	4061994	B	0.99906	last
4062112	4062486	B	0.54176	thoughts
4062518	4062666	B	0.9999	or
4062688	4062874	B	0.99997	maybe
4062912	4063234	B	0.80285	scroll
4063302	4063534	B	0.90052	over
4063572	4063774	B	1.0	to
4063812	4064400	B	1.0	the
4064770	4065306	B	0.99996	schedule
4065338	4065486	B	0.98	of
4065508	4065598	B	1.0	the
4065604	4065822	B	0.99999	course
4065876	4066094	B	1.0	again
4066132	4066334	B	1.0	just
4066372	4066526	B	0.99997	so
4066548	4066686	B	0.99998	we
4066708	4066990	B	0.99999	can
4067060	4067342	B	0.99997	close
4067396	4067566	B	0.99999	on
4067588	4068160	B	0.99803	that?
4070370	4070878	B	0.99534	Yeah,
4070964	4071226	B	0.97564	we're
4071258	4072090	B	0.99995	halfway
4072250	4072718	B	1.0	through.
4072804	4073006	B	1.0	We
4073028	4073214	B	1.0	just
4073252	4073626	B	0.99993	completed
4073658	4073806	B	1.0	the
4073828	4074158	B	1.0	third
4074244	4074794	B	0.99995	discussion
4074842	4075670	B	0.55703	section
4075850	4076482	B	0.99623	now,
4076616	4076866	B	0.99886	so
4076888	4077086	B	0.89838	we've
4077118	4077362	B	0.99989	had
4077416	4077826	B	1.0	three
4077928	4078510	B	0.99995	lectures
4078590	4078882	B	0.67	and
4078936	4079490	B	1.0	three
4079640	4080590	B	0.99693	discussions.
4080750	4081086	B	0.9993	It's
4081118	4081266	B	0.99997	all
4081288	4081902	B	0.98898	downhill
4081966	4082242	B	0.51157	from
4082296	4082900	B	0.96768	here.
4083670	4083986	B	0.99996	By
4084008	4084098	B	1.0	the
4084104	4084226	B	0.99997	way,
4084248	4084386	B	0.99999	this
4084408	4084498	B	0.99998	was
4084504	4084626	B	1.0	the
4084648	4084834	B	1.0	first
4084872	4085810	B	0.99603	midterm.
4086470	4086786	B	0.99991	You
4086808	4086994	B	0.99999	guys
4087032	4087282	B	0.96357	both
4087336	4087554	B	1.0	did
4087592	4088180	B	0.93893	well.
4090150	4090558	B	0.66639	We're
4090574	4090658	B	0.94456	going
4090664	4090786	B	1.0	to
4090808	4090994	B	0.99981	head
4091032	4091620	B	0.99903	into
4093130	4093682	B	0.99818	session
4093746	4094166	B	1.0	four
4094268	4094486	B	0.99994	with
4094508	4094742	B	0.99986	these
4094796	4095062	B	0.99997	last
4095116	4095382	B	1.0	three,
4095436	4095654	B	0.99988	how
4095692	4096038	B	0.99985	agents
4096124	4096422	B	0.99791	use
4096476	4096834	B	0.9813	multiple
4096882	4097394	B	0.98228	communication
4097442	4097906	B	0.99988	channels
4097938	4098038	B	1.0	and
4098044	4098258	B	0.99523	that's
4098274	4098358	B	0.99086	going
4098364	4098438	B	1.0	to
4098444	4098566	B	0.99999	get
4098588	4098898	B	0.99999	connected
4098914	4099046	B	1.0	to
4099068	4099158	B	1.0	the
4099164	4099554	B	0.99896	quantum
4099602	4100466	B	0.96818	FEP,
4100658	4101014	B	0.99997	how
4101052	4101730	B	0.76502	spacetime
4101810	4102306	B	0.99995	emerges
4102338	4102534	B	1.0	from
4102572	4103346	B	0.99906	communication,
4103458	4103734	B	0.99989	which
4103772	4103926	B	0.99998	is
4103948	4104194	B	0.99999	something
